codigo,descricao,gtin,preco,estoque
550072,IOG CORPUS LACTOSE 800G MORANGO,7891025124177,19.9,12000
550081,IOG FRUTAP NAT 150G MEL,7896862002787,3.79,0
550142,IOG FRIMESA ZERO 1.250G MORANGO,7896275983635,15.9,8000
550740,IOG FRUTAP BDJ 360G MORANGO,7896862002923,6.99,12000
550962,IOGURTE FRUTAP 150G LAR/CEN/MEL,7896862002770,3.79,0
551238,IOG GREGO COCO 90G,7891000382387,4.49,34000
551257,IOG FRIMESA ZERO 1.250G FR VERMELHAS,7896275901066,16.99,12000
551258,IOG FRIMESA TRAD 1.250G FR VERMELHAS,7896275983529,16.9,16000
551259,IOG FRIMESA TRAD 1.250G COCO,7896275901059,16.9,14000
551434,IOG FRIMESA TRAD 1.250G MORANGO,7896275982720,16.9,5000
551802,IOG FRUTILAC GF 850G MOR,7896862000264,8.49,3000
551803,IOG FRUTILAC GF 850G SAL FRUTA,7896862001926,8.49,8000
552290,IOG GREGO FRUTAP 100G FTS VERMELHAS,7896862002329,3.49,3000
552291,IOG GREGO FRUTAP 100G MORANGO,7896862001889,3.49,3000
552292,IOG GREGO FRUTAP 100G TRAD,7896862001865,3.49,0
552378,IOG CHAMBINHO 510G MORANGO,7891000394632,10.9,40000
552734,IOG BATAVO 1.15KG JABUTICABA,7891097104381,14.9,1000
552882,IOG FRUTAP 1.250KG F VERMELHAS,7896862002596,15.9,3000
553156,IOG BATAVO PROBIO GF 170G MOR,7891097104879,3.99,16000
553158,IOG BATAVO PROBIO GF 850G MOR,7891097105050,12.89,0
553173,IOG FRIMESA PROTEIN 170G FRAMBOESA,7896275984045,4.99,18000
553181,IOG NESTLE BDJ 320G ZERO LACT,7891000393536,9.9,20000
553194,IOG FRIMESA TRAD GF 850G NATURAL,7896275984076,12.9,10000
553236,IOG GREGO NESTLE 90G DAMASCO,7891000390214,4.49,23000
553238,IOG FRUTAP PEDACOS 450G F VERM,7896862002848,10.9,2000
553254,IOG BATAVO PROBIO GF 170G AMEIXA,7891097104886,3.99,9000
553313,IOG BATAVO PROBIO2 510G MORANGO,7891097104855,12.9,24000
553623,IOG VIGOR 140G MIX INT/SUCRILHOS,7896625210879,7.49,0
554059,IOG FRUTAP ZERO 100G MORANGO,7896862003166,3.49,0
554060,IOG FRUTAP 450G NATURAL,7896862003081,10.9,0
554076,LEITE FERM FRUTAP GF 850G LACTOSE,7896862002862,13.9,0
554197,PETIT NINHO 240G BAN/MACA,7891000399415,8.49,27000
554346,IOG DANONE 800G KIDS MOR,7891025124504,15.9,12000
554347,IOG DANONE 800G KIDS BAN,7891025124474,14.99,7000
554348,IOGURTE DANONE 150G KIDS BAN/MACA,7891025124498,4.89,4000
554349,IOG DANONE 150G KIDS MOR,7891025124481,4.89,3000
554353,IOG DANONE NAT C/PROTEINA 160G,7891025124603,7.49,0
554398,IOG FRIMESA 165G GRAOS COPO,7896275984014,3.79,9000
554667,DANONINHO BOM DIA 90G BAN/AVEIA,7891025124634,4.69,16000
554928,IOG NESTLE CHAMBINHO 165G MORAN,7898755200041,4.98,29000
555028,IOG FRUTAP BDJ 360G ZERO MOR,7896862003173,6.99,2000
555050,IOG BATAVO PROBIO2 100G,7891097104862,2.99,6000
555054,BEB ST CLARA TRIPLO ZERO GF 1KG FRUTAS CEREREAIS,7896504308871,11.9,15000
555055,BEB ST CLARA TRIPLO ZERO GF 1KG MORANGO,7896504308857,11.9,16000
556367,IOG STA CLARA GF 165G MEL,7896504308925,3.79,29000
556368,IOG SANTA CLARA 170G COCO,7896504308963,3.19,37000
556376,IOG SANTA CLARA 170G FTS VERMELHA,7896504308970,3.19,33000
556377,IOG SANTA CLARA 170G MORANGO,7896504308987,3.19,48000
556378,IOG STA CLARA GF 165G NAT,7896504308956,3.79,14000
556521,IOG FRIMESA PT 450G NATURAL,7896275984762,8.99,10000
556522,IOG FRIMESA PT 450G PESSEGO,7896275984748,8.99,2000
556538,IOG STA CLARA 165G MORANGO 556538,7896504308932,3.79,38000
556589,IOG DANONE ACTVIA 800G AVEIA,7891025123460,17.9,25000
556598,IOG BATAVO PROBIO GF 1.15KG MORANGO,7891097107016,16.9,50000
556857,IOG VIGOR GREGO 90G BANOFFEE,7896625211951,4.79,0
556858,IOG VIGOR GREGO 90G TORTA LIMAO,7896625211944,4.79,0
556880,IOG FRIMESA PT 450G ABACAXI C/COCO,7896275984731,8.99,26000
556909,IOG STA CLARA 165G MORANGO 556909,7896504309113,4.49,32000
556940,IOG FRIMESA PT 450G MORANGO,7896275984779,8.99,0
557140,IOG STA CLARA 165G FTS VERM,7896504309120,4.49,28000
557228,IOG STA CLARA 165G ZERO MORANGO,7896504309090,3.99,29000
557322,IOG STA CLARA 165G ZERO COCO,7896504309106,3.99,18000
557397,IOG BATAVO 1.150G PROIBI 2,7891097107030,15.9,2000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
557429,IOGURTE STA CLARA NATURAL DESN 165G,7896504308949,3.79,15000
557508,IOG GREGO NESTLE 90G RASPAS LIMAO,7891000409305,4.49,17000
557509,IOG GREGO NESTLE 90G FTS VERMELHA,7891000409282,4.49,12000
557568,IOG MERENDINHA FRUTAP 90G MORANGO,7896862003074,3.89,8000
557569,IOG FRUTAP 160G MOR/LT COND,7896862003272,3.49,20000
557571,IOG FRUTAP 1.25KG MOR/LT COND,7896862003296,16.9,6000
557589,IOG GREGO BATAVO 100G GRAVIOLA,7891097107146,3.49,13000
557590,IOG BATAVO PENSE ZERO 100G COCO,7891097107023,3.49,22000
557908,IOG BATAVO SURPRESA 110G,7891097106996,5.99,155000
558103,IOG CAROLINA GF 850ML F VERMELHAS,7896691103235,8.99,6000
558104,IOG CAROLINA GF 850ML FRUTAS,7896691103242,8.99,1000
558107,IOG CAROLINA GF 800ML MORANGO,7896691103204,8.99,0
558110,COALHADA CAROLINA PT 160G,7896691102665,3.99,18000
558111,IOG DESN CAROLINA 160G NATURAL,7896691100685,3.49,0
558112,IOG CAROLINA GREGO PT 450G TRAD,7896691105024,10.9,1000
558117,IOG CAROLINA PEDACOS 450G ABACAXI,7896691104232,9.9,0
558118,IOG CAROLINA PEDACOS 450G MORANGO,7896691103860,9.9,2000
558371,LTE FERM ACTIVIA LIQ GF 800G ZERO,7891025124023,19.9,18000
558429,IOG CAROLINA GF 800ML BATIDO,7896691105215,8.99,5000
558430,IOG CAROLINA GF 800ML MEL,7896691105222,8.99,1000
558493,PETIT SUISSE CAROLINA 360G MORANGO,7896691101002,6.99,0
558494,IOG CAROLINA 160G MEL,7896691100692,3.49,14000
558699,IOG CAROLINA KIDS SC 90G MORANGO,7896691104737,3.99,15000
558700,IOG CAROLINA GREGO PT 450G FLOCOS,7896691105031,10.9,1000
558701,IOG CAROLINA GREGO PT 450G ACAI BANANA,7896691105185,10.9,1000
558703,IOG CAROLINA LA VITA GF 800G MORANGO,7896691105062,11.9,0
559024,IOG CAROLINA KIDS SC 90G FRUTAS,7896691104744,3.99,7000
559057,BEB LACT CAROLINA GF 800G GRAVIOLA,7896691103228,8.99,0
559058,BEB LACT CAROLINA GF 800G COCO,7896691103211,8.99,2000
559059,BEB LACT CAROLINA GF 800G ACAI,7896691104485,8.99,0
559060,IOG CAROLINA GREGO PT 450G ABACAXI COCO,7896691105192,10.9,2000
559061,IOG CAROLINA GREGO 90G MORANGO,7896691103648,2.99,1000
559062,IOG CAROLINA PEDACOS 450G FTS VERMELHA,7896691103877,9.9,0
559200,IOG NESTLE GREGO POTE 450G,7898755200102,13.99,6000
559465,IOG DANONE NAT 160G MEL,7891025121244,4.49,0
559516,IOG NESTLE BDJ 320G NET DESN,7898755200195,9.9,5000
559658,IOG CAROLINA PEDACOS 450G PESSEGO,7896691105208,9.9,0
559697,IOG CAROLINA PEDACOS 450G ACAI MORANGO,7896691104669,9.9,1000
559719,IOG GREGO BATAVO 90G FLOCOS,7891097107252,3.99,2000
559807,IOG CAROLINA NATURAL PT 450G INT,7896691105116,10.9,2000
559873,IOG CAROLINA PEDACOS 450G AMORA BLUEBERRY,7896691104683,9.9,3000
559893,IOG NESTLE MOLICO BDJ 360G ZERO,7898755200225,9.9,1000
559902,IOG MOLICO GF 170G AMEIXA,7898755200218,4.79,11000
559951,IOG PARMALAT FIT 100G 10G MORANGO,7891097107450,5.99,6000
559952,IOG POLPA PARMALAT FIT 400G COCO,7891097107344,14.9,0
560011,IOG TIROL BATIDO GF 830G,7896294902464,9.9,8000
560098,IOG CAROLINA GF 150G F VERM,7896691103181,2.99,3000
560099,IOG CAROLINA GF 150G SAL FRUTA,7896691103198,2.99,4000
560100,IOG CAROLINA GF 150G MORANGO,7896691103112,2.99,2000
560101,IOG CAROLINA LA VITA GF 150G MORANGO,7896691105086,3.99,5000
560105,IOG CAROLINA GF 150G ACAI BANANA,7896691104492,2.99,3000
560106,IOG CAROLINA GF 150G ACAI GUARANA,7896691104539,2.99,4000
560107,IOG CAROLINA GF 150G ACAI MORANGO,7896691104515,2.99,3000
560108,IOG CAROLINA PEDACOS 450G COCO,7896691103853,9.9,0
560109,IOG CAROLINA LA VITA GF 150G AMEIXA,7896691105093,3.99,4000
560110,IOG CAROLINA LA VITA GF 150G AMORA,7896691105314,3.99,6000
560126,IOG NESTLE GF ZERO 1.150KG MORANGO,7898755200331,21.9,0
560127,IOG NESTLE GF ZERO 1.150KG,7898755200362,21.9,1000
560402,IOG INT NESTLE CP 150G MOR,7891000340004,4.89,9000
562294,IOGURTE PIA LAC GF 180ML TRAD,7896348841770,2.69,78000
564434,CHAMYTO C/CEREAL 116G14G,7891000020890,5.99,41000
567547,IOG BATAVO CP 170G MEL,7891097101632,3.49,99000
567895,IOG NESTLE 160G NAT DESNATADO,7891000073018,4.98,26000
568130,IOG DANONE ACTIVIA GF 150G MORANGO,7891025102656,4.69,35000
568131,IOG DANONE ACTIVIA GF 150G AMEIXA,7891025102663,4.69,74000
1100,BEB ST CLARA WHEY 250ML CHOC BRANCO,7896504310171,7.99,0
1302,BEB LACT TIROL BDJ 480G KIDS,7896256605105,7.99,0
502859,ACHOC FRIMINHO 200ML TRAD,7896275960131,1.49,617000
505009,ACHOC NESCAU TP 200ML LIGHT,7891000023167,3.99,0
510965,ACHOC NESCAU 1L,7891000081501,9.99,9000
513950,IOG DANONE POLPA BDJ 540G,7891025121633,7.99,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
515864,BEB NESTLE 280ML NESTON,7891000090732,6.99,83000
515866,BEB ACHOC NESTLE 280ML ALPINO,7891000067048,6.99,80000
515955,ACHOC ELEGE 1L,7891097101472,11.9,46000
516944,ACHOC SHOWKINHO 200ML,7896256602111,1.29,9
517963,ACHOCOLATADO SHOWKINHO 1L,7896256602104,4.99,13000
519369,ACHOCOLATADO PIA 1L TRAD,7896348843859,9.29,17000
520283,BEB NESTLE 280ML NESCAU,7891000090725,6.99,86000
521863,BEB PIRAKIDS 200ML LACTOSE,7898215152880,2.99,0
522641,ACHOC LIQ TODDYNHO GF 270ML 522641,7894321218526,4.99,0
523460,IOG BATAVO PENSE ZERO GF 850G,7891097101526,13.9,0
524075,ACHOC PIRAKIDS 1L CHOC,7898215151814,7.69,0
524698,BEB NESCAFE SMOOVLATTE GF 270ML,7891000110829,7.99,26000
527385,BEB LACT SANTA CLARA SC 1L,7896504300097,6.99,98000
528614,BEB LACT AURORA 850G LACTOSE,7891164028701,10.9,0
528771,BEB LACT AURORA GF 850G MORANGO,7891164028695,7.99,13000
529139,BEB LACTEA ITALAC 1L CHOCOLATE,7898080640925,7.99,35000
533841,BEB LACT PIA LAC GF 900G 0 GORD,7896348844948,8.99,23000
535034,BEB LACT BATAVO PENSE ZERO GF 170G,7891097101618,3.99,2
535185,BEB LACT BATAVO BDJ 510G MOR/COCO,7891097101854,5.99,301000
537523,WHEY PIRACANJUBA 250ML CACAU 537523,7898215153221,7.99,0
538250,WHEY PIRACANJUBA 250ML FRUTAS VERMELHAS,7898215153207,7.99,0
538875,BEB LACT ELEGE GF 1.15G MORANGO,7891097103223,16.9,86000
539078,BEB LACT A ELEGE GF 170G SALADA DE FRUTAS,7891097103209,2.99,542000
539079,BEB LACT A ELEGE GF 170G MORANGO,7891097103216,2.99,497000
539286,BEB LACT VIGOR TODO DIA 510G MORANGO,7891999000576,7.99,0
539527,BEB CHOCOCLARA 200ML,7896504301308,2.19,72000
539597,BEB LACT ELEGE GF 1.15G S. FRUTA,7891097103230,16.9,62000
539841,BEB LACTEA TIROL SC 900G FRUTAS CEREAIS,7896256604047,4.49,73000
539842,BEB LACTEA TIROL SC 900G MORANGO,7896256601237,4.49,41000
539843,BEB LACTEA TIROL SC 900G COCO,7896256601251,4.49,90000
540315,BEB LACTEA FRUTIROL GF 170G MOR,7896256603163,2.49,74000
540927,BEB LACT TIROL BDJ 480G MORANGO,7896256604924,3.99,73000
540928,BEB LACT TIROL BDJ 480G FRUTAS,7896256600209,3.99,142000
541142,WHEY PIRACANJUBA 250ML AMENDOIM,7898215157526,7.99,0
541323,BEB LACT ELEGE BDJ 510G MOR/AMEIXA,7891097101748,4.99,58000
541435,BEB LACTEA FRUTIROL GF 170G FRUTAS E CEREAIS,7896256603415,2.49,2000
541762,BEB LACT TIROL GF 830G FTS CEREAIS,7896256603408,7.99,9000
542092,BEB LACT SANTA CLARA GF 1KG SAL FRUTA,7896504300639,8.99,18000
542181,BEB WHEY PIRACANJUBA 1L COCO,7898215157557,22.9,0
543472,IOG DANONE POLPA BDJ 510G MORANGO,7891025121626,9.9,31000
543887,BEB LACT SANTA CLARA GF 1KG AMEIXA,7896504300646,8.99,26000
543888,BEB LACT SANTA CLARA GF 1KG COCO,7896504300660,8.99,6000
544827,BEB LACT SANTA CLARA GF 1KG FTS VERM,7896504301803,8.99,12000
547491,BEBIDA LACTEA S CLARA GARF S FRUT,7896504300820,8.99,0
548352,BEB LACT SANTA CLARA GF 1KG PESSEGO,7896504300677,8.99,9000
548634,BEB LACT TIROL GF 830G COCO,7896256603194,7.99,12000
548938,BEB LACT NESCAU 180ML,7891000359822,2.49,20000
549098,BEB LACT FRUTAP GF 160G MORANGO,7896862000806,3.49,3000
550008,BEB ITALAKINHO 200ML MORANGO,7898080642844,1.39,165000
550010,BEB LACT WHEY TALAC 250ML BAUNILHA,7898080642905,7.99,7000
550086,LEITE FERM FRUTAP 450G,7896862002138,9.9,125000
550274,BEB WHEY PIRACANJUBA 1L CHOC,7898215157878,22.9,0
551556,WHEY PIRACANJUBA 250ML MORANGO,7898215157847,7.99,6000
551800,BEB LACT FRUTILAC GF 130G MOR,7896862001780,2.49,7000
551801,BEB LACT FRUTILAC GF 130G SAL FRUTA,7896862001797,2.49,8000
551804,CAPPUCCINO 3C 200G CARAMEL SALG,7896045110650,22.9,13000
552411,ACHOC NESCAU 180ML LACTOSE,7891000381113,3.19,23000
552603,BEB LACT NESQUIK 180ML MOR,7891000366141,3.19,34000
552782,ALIMENTO CASTANHA 1L ORIGINAL,7898955705049,18.99,0
552861,BEB LACTEA CHOCOCLARA 1L,7896504305122,10.9,14000
552865,BEB LACT NESCAFE 270ML CAP CANELA,7891000389225,7.99,0
552867,BEB LACT NESCAFE 270ML CHOCOCINO,7891000389300,7.99,12000
553504,BEB LACT FRUTAP GF 850G UVA VERDE,7896862003005,10.9,0
553695,BEB PARMALAT WHEY 250ML MILHO,7891097106132,6.99,54000
554064,BEB LAC FRUTILAC BDJ 480G MORANGO COCO,7896862003067,4.49,6000
554697,BEB LACT ELEGE BDJ 510G MORANGO,7891097088346,4.99,3
555056,BEB ST CLARA TRIPLO ZERO GF 1KG MEL CEREAIS,7896504308864,11.9,18000
555524,BEB STARBUCKS 280ML CAFE MOCHA,7891000371336,11.9,1000
555525,BEB STRABUCKS 280ML CARAMELO,7891000369715,11.9,4000
555708,BEB ST CLARA WHEY 250ML DC LEITE,7896504308895,7.89,20000
555746,BEB LACT MU 250ML CHOCO,736532573964,7.89,14000
555798,BEB VEGETAL NAVEIA 1L BARISTA AVEIA,7898994972112,21.9,0
555799,BEB VEGETAL NAVEIA 1L ORI,7898994972105,21.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
555899,BEB STARBUCKS 280ML CAFE CLASSICO,7891000369753,11.9,5000
556860,BEB NESTLE 270ML NESCAU EXTRA,7891000401903,6.99,43000
557284,ACHOC STA CLARA 200ML,7896504310003,2.79,82000
557570,IOG FRUTAP 850G MOR/LT COND,7896862003289,11.9,10000
557609,BEB ITALAKINHO 190ML CHOCKY,7898080643216,1.99,49000
557610,BEB ITALAKINHO 200ML MIX FRUTAS,7898080640826,1.39,91000
557611,BEB LACTEA ITALAC 1L CHOC ZERO LACTOSE,7898080641540,8.99,23000
557616,BEB LACT WHEY ITALAC 250ML FTS VERM,7898080642912,7.99,2000
558047,BEB LACT CAROLINA 1250G ACAI E BANANA,7896691104690,12.9,0
558102,BEB LACT CAROLINA 1250G ACAI,7896691104706,12.9,0
558105,BEB LACT CAROLINA BDJ 510G MORANGO,7896691102559,5.49,9000
558108,BEB LACT CAROLINA BDJ 510G MOR/SALADA,7896691103419,5.49,5000
558285,BEB LACTEA DALIA 200ML CHOCO,7898681795796,2.19,15000
558306,BEB LACT FRUTAP 200ML MORANGO,7896862003241,1.99,7000
558428,BEB LACT CAROLINA BDJ 510G MOR/COCO,7896691102641,5.49,5000
558489,BEB LACT CAROLINA 1250G ABAC/COC,7896691105130,12.9,5000
558490,BEB LACT CAROLINA 1250G FTS VERMELHA,7896691104713,12.9,3000
558698,BEB LACT CAROLINA BIBIBTS 125G C/ 558698,7896691103006,4.99,6000
559022,BEB LACT CAROLINA BIBIBTS 125G C/ 559022,7896691104805,4.99,5000
559023,BEB LACT CAROLINA BIBIBTS 125G,7896691103471,4.99,4000
559539,BEB LACT CAROLINA LAVITA 1250G ZERO,7896691105239,16.9,3000
559945,BEB ST CLARA WHEY 250ML PISTACHE,7896504310164,7.89,5000
560009,BEBIDA NUDE 1L AVEIA,7898994939726,23.9,0
561127,ACHOC DANETTE 200ML UN CHOC TRAD,7891025021117,4.59,172000
561283,ACHOC TODDYNHO 200ML CHOCOLATE,7894321722016,1.99,2
562631,BEB LACTEA NESQUIK 200ML MORANGO,7891000389201,3.99,0
563792,BEB LACTEA PIA LAC SC 900G 563792,7896348841176,4.99,1
564124,IOG NESTLE NESTON GF 170G,7891000014448,4.99,3000
564767,BEB LACT PIA BDJ 540G MORANGO,7896348841763,5.99,115000
565629,ACHOC LIQ FRIMESA TP 1L,7896275970055,9.9,42000
566811,BEB ITALAKINHO 200ML CHOC,7898080640239,1.39,14
505658,SOB NESTLE CHANDELLE 180G C/ 2UN 505658,78903845,7.99,11000
517803,SOB CHANDELLE 360G LV PG -,7891000090848,11.9,9000
521701,SOB DANONE DANETTE 180G 2UN,78902374,8.99,12000
523769,SOB CHANDELLE CHANTILLY 200G 2UN 523769,7891000107508,9.9,6000
526585,PETIT BATAVINHO BDJ 304G CHOCO,7891097000171,7.59,67000
526624,FLAN APTI CX 60G,7896327501176,3.49,10000
531908,FLAN NESTLE 200G MORANGO,7891000260548,4.99,0
533647,CREME MUV BATAVO 100G GOIABA,7891097000836,3.49,0
534070,CREME MUV BATAVO 100G FTS VERMELHAS,7891097000829,3.49,607000
534342,CREME MUV BATAVO 100G DAMASCO,7891097000843,3.49,601000
535390,SOB FRIMESA BDJ 200G CHOCOLATE,7896275980498,4.99,2000
535391,SOB FRIMESA BDJ 200G CHOCO BCO,7896275980986,4.99,22000
535418,CREME MUV BATAVO 100G TRAD,7891097000850,3.49,0
537481,SOB DANETTE 90G,7891025119456,4.99,52000
537825,SOB NESTLE CHANDELLE 720G CHOCOLATE,7891000120750,21.9,17000
538316,CREME QUAKER BATAVO NUV PT 450G MOR,7891097103087,12.99,25000
538555,SOB FRIMESA BDJ 200G DOCE LEITE,7896275982546,4.99,43000
539080,CREME MUV BATAVO 100G MORANGO,7891097103094,3.49,556000
539404,SOB VIGOR 180G CHOCO BRANCO,7891999014160,6.99,0
540554,PETIT GATEAU MR BEY 240G CHOCOLATE,7898276522332,29.9,0
542660,SOBREMESA BIOLALT 180G MORANGO,7897903111451,2.89,21000
542923,SOB FRIMESA BDJ 200G CACAU,7896275983000,4.99,0
544081,SOB DANETTE 90G CHOC BRANCO,7891025121589,4.99,3000
544509,SOB DANETTE 180G DC LEITE,7891025119425,6.99,0
544632,SOB VIGOR 180G CHOCOLATE,7891999014153,6.99,0
545648,SOB CREAMY BATAVO 2X90G CHOCO,78903784,4.99,590000
549406,SOB NESTLE CHANDELLE 180G C/ 2UN CARAMELO,7891000369852,7.99,0
550080,SOB LACTEA FRUTAP 180G CHOCOLATE,7896862001667,6.98,1000
550082,SOB LACTEA FRUTAP 180G BRANCO,7896862002336,6.98,0
550143,SOB CHANDELLE 540G CHOCOLATE,7891000370933,18.9,10000
550575,FLAN FRUTAP 180G CARAMELO,7896862001568,5.99,4000
552394,SOB LACTEA FRUTAP 720G,7896862002893,18.9,0
552397,SOB FRUTAPINHO 320G CHOCOLATE,7896862003012,8.99,13000
552470,SOB NESTLE CHANDELLE 180G C/ 2UN 552470,7891000369890,7.99,0
552649,CREME NUV BATAVO 100G COCO,7891097105579,3.29,0
553215,PUDIM CREMODIM 120G,7896585284415,8.99,8000
553521,SOB NESTLE CHANDELLE 180G C/ 2UN DUO,7891000396452,7.99,10000
553620,PETIT GATEAU MR BEY 60G CHOC,7898161871118,5.49,0
553791,FLAN FRIMESA 200G CHOCOLATE,7896275984120,4.99,5000
554045,SOB CREAMY BATAVO 90G,7891097106347,3.49,92000
554103,PETIT GATEAU ALFORNO 80G,7896519247233,29.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
554422,FLAN FRUTAP 180G MORANGO,7896862002565,5.99,20000
554695,SOB CREAMY BATAVO 2X90G CHOCO BRANCO,78903791,4.99,4000
554696,SOB CREAMY BATAVO 2X90G DOCE LEITE,7891097000232,4.99,0
555114,PUDIM CHANDELLE 100G,7898755200027,6.99,53000
556141,SOB LACTEA CHANDELLE CHANTILLY 90G,7898755200065,4.49,17000
556654,PUDIM BATAVO 100G,7891097106989,4.89,7000
557321,FLAN STA CLARA 200G CARAMELO,7896504309052,5.89,33000
557336,SOB LACTEA STA CLARA 200G CHOC,7896504309069,5.99,33000
557431,SOB LACTEA STA CLARA 200G DC LEITE,7896504309076,5.99,24000
557727,TORTA HOLANDESA 160G OREO,7898161871286,26.9,0
557728,TORTA HOLANDESA MR BEY 140G ORI,7898161871361,28.9,0
557729,GRAND GATEAU MR BEY 450G,7898762680027,49.9,0
558221,PUDIM MR BEY 80G,7898161871378,6.99,14000
558427,SOB CAROLINA 320G CHOCO,7896691104584,8.99,4000
559409,SOB CAROLINA 125G BRIGADEIRO COLHER,7896691105154,4.99,11000
559854,SOB BRIGADEIRAO BATAVO 180G,7891097107696,9.9,0
560036,SOB BRIGADEIRAO CHANDELLE 90G,7898755200188,4.99,8000
560102,SOB CAROLINA 180G BRANCO,7896691104386,5.99,3000
560103,SOB CAROLINA 180G AO LEITE,7896691104393,5.99,6000
560287,SOB FLAN BATAVO 200G FRUTAS,78912298,4.99,1
560403,FLAN NESTLE 220G BAUN/CARAM,78917361,5.99,16000
501516,NATA DALIA 300G,7327830924904,9.98,1
512760,NATA AURORA 280G,7891164027414,4.99,23000
531019,NATA SANTA CLARA 300G TRAD,7896504305061,10.9,17000
534563,NATA SANTA CLARA 200G LACTOSE,7896504305566,12.9,12000
539836,NATA TIROL 300G,7896256600094,11.9,65000
550308,NATA STEFANELLO 300G,7898915579574,12.9,0
550453,NATA STEFANELLO 200G,7898915579154,9.9,0
551872,NATA PORTO NOVO 200G C/MEL,7898969576529,14.9,14000
558551,NATA DOCEOLI PT 280G,7898134003072,9.89,40000
501192,MASSA FRESCA MARELI 500G TALHARIM,7898105080057,8.99,13000
501224,NHOQUE BATATA MARELLI 1KG,7898105080095,23.99,23000
507217,MASSA PIZZA DI NAPOLI 180G,735201016269,6.99,12000
516090,MASSA PASTEL DI NAPOLI 200G DM,7898963467045,4.99,6000
517014,CAPELETTI MARELLI 250G FRANGO,7898105080125,11.99,4000
522037,MASSA PASTEL DI NAPOLI 200G DP,735201016146,4.99,42000
522038,MASSA FRESCA DI NAPOLI 500G,7898963467144,8.99,9000
522039,CAPELETTI DI NAPOLI 250G FGO,7896529600110,11.9,13000
522040,RAVIOLI DI NAPOLI 250G FGO,735201016276,11.9,3000
522042,MASSA P/ LASANHA DI NAPOLI 500G,735201016221,8.99,48000
522043,NHOQUE DI NAPOLI 500G,735201016283,12.9,6000
525513,MASSA PASTEL MARELLI 2KG ROLO,7898105080248,27.9,5000
530159,MASSA LASANHA ITALIANY 500G,7898013650052,10.9,9000
530436,MASSA CASEIRA MOSMANN 500G N4,7896324206463,11.9,56000
544938,MASSA TARANDINI 500G DG,7898949536024,6.99,41000
544939,MASSA TARANDINI 500G DL,7898949536031,6.99,75000
544940,MASSA TARANDINI 200G DM,7898949536048,4.49,60000
544941,MASSA TARANDINI 200G DP,7898949536055,4.49,38000
544942,MASSA TARANDINI 500G LASANHA,7898949536062,7.99,74000
544943,MASSA FRESCA TARANDINI 500G TALHARIM,7898949536086,7.99,25000
544944,MASSA TARANDINI ROLO 2KG,7898949536079,25.9,33000
544948,MASSA COLONIAL TARANDINI 1KG,7898949536307,16.9,5000
547167,NHOQUE GRAMADO MASSAS 500G,7898964087068,11.9,396000
547169,TORTEI GRAMADO 400G MORANGA,7898964087112,16.9,232000
547172,CAPELETTI GRAMADO MASSAS 400G FRANGO,7898964087051,19.9,3000
547316,MASSA DITALIA 500G DG,7896529610102,7.99,0
547318,MASSA DITALIA 500G TALHARIM,7896529610164,8.99,0
548039,PAO QUEIJO TRIVIALY 1KG SUPERLANCHE,7898012383593,29.9,0
550498,TORTEI GRAMADO 400G 4 QUEIJOS,7898964087556,16.9,3000
